P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
698.232404077171	3.85071760269334	2.844			3.85071760269334																										
699.841996002274	3.85288963652603	2.845			3.85288963652603																										
701.455298419971	3.85506333924868	2.846			3.85506333924868																										
703.072319883833	3.85723871257499	2.847			3.85723871257499																										
704.693068967147	3.85941575822162	2.848			3.85941575822162																										
706.317554262962	3.86159447790823	2.849			3.86159447790823																										
707.945784384138	3.8637748733575	2.85			3.8637748733575																										
709.577767963389	3.86595694629511	2.851			3.86595694629511																										
711.213513653329	3.86814069844974	2.852			3.86814069844974																										
712.85303012652	3.87032613155311	2.853			3.87032613155311																										
714.496326075513	3.87251324733995	2.854			3.87251324733995																										
716.143410212902	3.87470204754801	2.855			3.87470204754801																										
717.794291271362	3.87689253391809	2.856			3.87689253391809																										
719.4489780037	3.87908470819402	2.857			3.87908470819402																										
721.1074791829	3.88127857212266	2.858			3.88127857212266																										
722.76980360217	3.88347412745394	2.859			3.88347412745394																										
724.43596007499	3.88567137594083	2.86			3.88567137594083																										
726.105957435155	3.88787031933936	2.861			3.88787031933936																										
727.779804536824	3.89007095940862	2.862			3.89007095940862																										
729.457510254569	3.89227329791077	2.863			3.89227329791077																										
731.139083483417	3.89447733661104	2.864			3.89447733661104																										
732.824533138904	3.89668307727775	2.865			3.89668307727775																										
734.513868157115	3.89889052168228	2.866			3.89889052168228																										
736.207097494736	3.90109967159911	2.867			3.90109967159911																										
737.904230129101	3.90331052880582	2.868			3.90331052880582																										
739.605275058238	3.90552309508309	2.869			3.90552309508309																										
741.310241300918	3.90773737221468	2.87			3.90773737221468																										
743.019137896701	3.90995336198747	2.871			3.90995336198747																										
744.731973905989	3.91217106619147	2.872			3.91217106619147																										
746.448758410067	3.91439048661978	2.873			3.91439048661978																										
748.169500511155	3.91661162506863	2.874			3.91661162506863																										
749.894209332456	3.9188344833374	2.875			3.9188344833374																										
751.622894018205	3.92105906322858	2.876			3.92105906322858																										
753.355563733717	3.92328536654781	2.877			3.92328536654781																										
755.092227665434	3.92551339510386	2.878			3.92551339510386																										
756.832895020974	3.92774315070866	2.879			3.92774315070866																										
758.577575029184	3.92997463517729	2.88			3.92997463517729																										
760.326276940182	3.93220785032799	2.881			3.93220785032799																										
762.079010025412	3.93444279798217	2.882			3.93444279798217																										
763.835783577691	3.93667947996439	2.883			3.93667947996439																										
765.596606911256	3.93891789810241	2.884			3.93891789810241																										
767.361489361819	3.94115805422714	2.885			3.94115805422714																										
769.13044028661	3.94339995017269	2.886			3.94339995017269																										
770.90346906443	3.94564358777638	2.887			3.94564358777638																										
772.680585095702	3.94788896887867	2.888			3.94788896887867																										
774.461797802518	3.95013609532327	2.889			3.95013609532327																										
